date,prec_tot_hr,press_atm_niv_est_hr,temp_ar_bul_sec_hr,temp_pt_orv,temp_max_hr_ant,temp_min_hr_ant,umi_rel_ar_hr,ven_dir_hr,ven_vel_hr
2001-01-12 06:00:00,0.0,887.7,20.066666666666666,16.366666666666667,20.533333333333335,19.5,79.66666666666667,19.333333333333332,1.3333333333333333
2001-01-12 07:00:00,0.0,887.7333333333333,20.455555555555556,16.455555555555556,20.844444444444445,19.7,78.22222222222223,22.77777777777778,1.5777777777777777
2001-01-12 08:00:00,0.0,887.7666666666667,20.84444444444444,16.544444444444444,21.155555555555555,19.9,76.77777777777777,26.22222222222222,1.822222222222222
2001-01-12 09:00:00,0.0,887.8,21.23333333333333,16.633333333333333,21.466666666666665,20.099999999999998,75.33333333333333,29.666666666666664,2.0666666666666664
2001-01-12 10:00:00,0.0,887.8333333333334,21.62222222222222,16.72222222222222,21.77777777777778,20.3,73.88888888888889,33.11111111111111,2.311111111111111
2001-01-12 11:00:00,0.0,887.8666666666667,22.01111111111111,16.81111111111111,22.08888888888889,20.5,72.44444444444444,36.55555555555556,2.5555555555555554
2001-01-12 12:00:00,0.0,887.9,22.4,16.9,22.4,20.7,71.0,40.0,2.8
2001-01-12 13:00:00,0.0,887.9,23.2,16.4,24.0,22.5,66.0,46.0,3.5
2001-01-12 14:00:00,0.0,887.9,24.7,15.9,25.1,23.1,58.0,41.0,4.6
2001-01-12 15:00:00,0.0,887.7,25.2,14.9,25.8,24.1,53.0,58.0,4.5
2001-01-12 16:00:00,0.0,887.2,26.2,12.5,26.6,25.3,43.0,58.0,5.5
2001-01-12 17:00:00,0.0,886.2,26.9,11.5,27.1,25.6,38.0,57.0,4.3
2001-01-12 18:00:00,0.0,885.6,26.3,12.3,27.5,26.1,42.0,61.0,4.0
2001-01-12 19:00:00,0.0,885.0,25.5,12.7,27.3,25.5,45.0,43.0,4.5
2001-01-12 20:00:00,0.0,884.4,25.9,12.0,26.4,25.4,42.0,73.0,3.8
2001-01-12 21:00:00,0.0,884.7,25.5,9.0,26.3,25.5,35.0,46.0,3.3
2001-01-12 22:00:00,0.0,885.3,22.7,11.3,25.4,22.7,48.0,21.0,2.1
2001-01-12 23:00:00,0.0,886.1,22.2,11.7,22.7,22.1,51.0,45.0,1.3
2001-01-13 00:00:00,0.0,886.95,20.95,12.899999999999999,22.0,20.9,60.5,170.0,1.5
2001-01-13 01:00:00,0.0,887.8,19.7,14.1,21.3,19.7,70.0,295.0,1.7
2001-01-13 02:00:00,0.0,887.6,19.2,14.6,19.7,19.1,75.0,215.0,0.0
2001-01-13 03:00:00,1.4,887.7,18.3,16.0,20.2,18.3,86.0,201.0,1.2
2001-01-13 04:00:00,0.0,887.8,17.7,15.1,19.7,17.7,85.0,342.0,3.2
2001-01-13 05:00:00,0.2,888.0,15.9,14.5,17.6,15.9,91.0,341.0,4.2
2001-01-13 06:00:00,0.0,887.1,15.6,13.8,15.9,15.5,89.0,334.0,3.5
2001-01-13 07:00:00,0.0,886.9,15.8,13.7,16.0,15.6,87.0,345.0,2.0
2001-01-13 08:00:00,0.0,886.7,16.1,13.1,16.1,15.6,83.0,18.0,1.2
2001-01-13 09:00:00,0.0,887.1500000000001,18.0,13.675,18.0,17.325,77.25,34.75,1.9
2001-01-13 10:00:00,0.0,887.6,19.9,14.25,19.9,19.05,71.5,51.5,2.5999999999999996
2001-01-13 11:00:00,0.0,888.05,21.8,14.825,21.8,20.775,65.75,68.25,3.3
2001-01-13 12:00:00,0.0,888.5,23.7,15.4,23.7,22.5,60.0,85.0,4.0
2001-01-13 13:00:00,0.0,888.8,24.6,15.1,24.7,23.4,55.0,69.0,5.0
2001-01-13 14:00:00,0.0,888.8,25.2,16.0,25.3,24.3,57.0,69.0,5.3
2001-01-13 15:00:00,0.0,888.4,25.3,14.8,26.0,24.6,52.0,50.0,4.6
2001-01-13 16:00:00,0.0,887.9,26.3,15.5,26.3,25.0,51.0,57.0,3.1
2001-01-13 17:00:00,0.0,887.4,25.8,14.9,27.0,25.2,51.0,62.0,4.0
2001-01-13 18:00:00,3.0,886.7,19.7,14.8,27.2,19.6,73.0,63.0,5.6
2001-01-13 19:00:00,0.0,885.8,24.2,15.2,24.2,19.8,57.0,12.0,2.8
2001-01-13 20:00:00,0.0,885.7,25.6,14.7,25.8,24.3,51.0,44.0,2.5
2001-01-13 21:00:00,0.0,885.9,24.7,14.0,26.0,24.7,51.0,34.0,2.8
2001-01-13 22:00:00,0.0,886.4,21.6,14.4,24.7,21.6,64.0,95.0,2.8
2001-01-13 23:00:00,0.0,887.2,21.6,15.7,21.6,21.3,69.0,75.0,2.1
2001-01-14 00:00:00,0.0,887.9,21.5,14.8,21.9,21.5,66.0,81.0,1.8
2001-01-14 01:00:00,0.0,888.6,21.1,15.5,21.8,21.1,70.0,87.0,1.6
2001-01-14 02:00:00,0.0,889.2,20.0,15.3,21.2,19.9,74.0,39.0,1.3
2001-01-14 03:00:00,0.0,888.9,19.7,15.3,20.0,19.5,76.0,83.0,1.9
2001-01-14 04:00:00,0.0,888.5,20.1,14.9,20.3,19.7,72.0,82.0,2.5
2001-01-14 05:00:00,0.0,888.1,20.3,14.6,20.4,19.8,70.0,89.0,3.3
2001-01-14 06:00:00,0.0,887.9,20.0,14.8,20.3,19.9,72.0,85.0,4.3
2001-01-14 07:00:00,0.0,888.2,19.5,15.1,20.0,19.4,75.0,82.0,2.3
2001-01-14 08:00:00,0.0,888.6600000000001,19.94,15.24,20.34,19.599999999999998,73.8,83.8,2.84
2001-01-14 09:00:00,0.0,889.12,20.38,15.38,20.68,19.799999999999997,72.6,85.6,3.38
2001-01-14 10:00:00,0.0,889.58,20.82,15.52,21.02,20.0,71.4,87.4,3.92
2001-01-14 11:00:00,0.0,890.04,21.259999999999998,15.66,21.36,20.2,70.2,89.2,4.46
2001-01-14 12:00:00,0.0,890.5,21.7,15.8,21.7,20.4,69.0,91.0,5.0
2001-01-14 13:00:00,0.0,890.5,22.9,14.6,23.4,21.6,59.0,74.0,5.4
2001-01-14 14:00:00,0.0,890.1,24.1,15.3,24.1,22.7,58.0,81.0,4.7
2001-01-14 15:00:00,0.0,890.0,24.7,15.2,25.0,23.7,55.0,99.0,5.4
2001-01-14 16:00:00,0.0,889.5,25.7,15.0,25.8,24.4,51.0,82.0,4.3
2001-01-14 17:00:00,0.0,888.7,26.1,14.9,26.3,25.2,50.0,84.0,5.5
2001-01-14 18:00:00,0.0,887.8,25.9,12.4,26.8,25.9,43.0,98.0,4.7
2001-01-14 19:00:00,0.0,886.8,26.5,13.5,27.1,26.0,45.0,101.0,5.2
2001-01-14 20:00:00,0.0,886.6,25.2,12.0,26.7,25.1,44.0,104.0,5.4
2001-01-14 21:00:00,0.0,886.5,25.1,13.1,26.1,24.9,47.0,105.0,4.0
2001-01-14 22:00:00,0.0,886.8,23.6,12.8,25.0,23.5,51.0,97.0,4.2
2001-01-14 23:00:00,0.0,887.4,22.6,12.9,23.6,22.6,54.0,91.0,3.4
2001-01-15 00:00:00,0.0,888.2,21.9,13.3,22.8,21.9,58.0,99.0,4.1
2001-01-15 01:00:00,0.0,888.8,21.2,13.5,21.9,21.2,61.0,101.0,3.5
2001-01-15 02:00:00,0.0,888.9,20.9,13.0,21.2,20.8,61.0,104.0,3.2
2001-01-15 03:00:00,0.0,888.6,20.5,13.1,21.0,20.5,62.0,100.0,3.1
2001-01-15 04:00:00,0.0,888.3,19.8,13.0,20.5,19.8,65.0,104.0,2.6
2001-01-15 05:00:00,0.0,888.0,18.5,13.6,19.8,18.3,73.0,125.0,1.2
2001-01-15 06:00:00,0.0,887.6,18.5,13.6,18.6,18.3,73.0,113.0,2.2
2001-01-15 07:00:00,0.0,887.6,18.2,13.9,18.6,18.2,76.0,107.0,1.7
2001-01-15 08:00:00,0.0,887.8,18.0,14.1,18.4,18.0,77.0,94.0,2.8
2001-01-15 09:00:00,0.0,888.3,17.9,14.4,18.4,17.8,80.0,87.0,2.7
2001-01-15 10:00:00,0.0,888.8,19.1,15.0,19.1,18.0,77.0,86.0,3.1
2001-01-15 11:00:00,0.0,889.3,20.1,15.8,20.4,19.2,76.0,74.0,4.4
2001-01-15 12:00:00,0.0,889.5,20.9,15.7,21.1,19.9,72.0,82.0,4.5
2001-01-15 13:00:00,0.0,889.4,22.8,16.2,23.4,20.9,67.0,106.0,3.8
2001-01-15 14:00:00,0.0,889.3,24.1,16.8,24.1,22.5,64.0,88.0,4.7
2001-01-15 15:00:00,0.0,889.0,25.3,15.3,25.7,24.0,54.0,95.0,4.8
2001-01-15 16:00:00,0.0,888.3,26.2,14.7,26.2,24.3,49.0,92.0,4.6
2001-01-15 17:00:00,0.0,887.8,26.3,13.7,27.0,25.3,45.0,88.0,4.4
2001-01-15 18:00:00,0.0,887.1,25.9,13.8,27.2,25.7,47.0,84.0,5.1
2001-01-15 19:00:00,0.0,886.4,26.2,14.0,26.6,25.5,47.0,90.0,4.6
2001-01-15 20:00:00,0.0,885.9,26.4,13.0,27.1,25.5,44.0,106.0,5.4
2001-01-15 21:00:00,0.0,885.9,25.0,12.7,26.7,25.0,46.0,90.0,5.4
2001-01-15 22:00:00,0.0,886.7,22.7,15.6,25.1,22.7,64.0,73.0,5.3
2001-01-15 23:00:00,0.0,887.0,21.7,15.9,22.6,21.7,70.0,87.0,4.6
2001-01-16 00:00:00,0.0,887.65,21.45,15.45,22.05,21.45,69.0,81.5,4.949999999999999
2001-01-16 01:00:00,0.0,888.3,21.2,15.0,21.5,21.2,68.0,76.0,5.3
2001-01-16 02:00:00,0.0,888.7,20.4,14.3,21.1,20.4,68.0,75.0,4.6
2001-01-16 03:00:00,0.0,888.2,20.0,13.6,20.3,19.9,66.0,72.0,3.3
2001-01-16 04:00:00,0.0,887.6,19.5,13.8,20.0,19.5,70.0,64.0,3.5
2001-01-16 05:00:00,0.0,887.4,19.2,14.1,19.5,19.1,72.0,76.0,3.7
2001-01-16 06:00:00,0.0,887.2,18.8,14.4,19.2,18.7,75.0,76.0,3.4
2001-01-16 07:00:00,0.0,887.3,18.7,14.7,18.9,18.7,78.0,80.0,4.4
2001-01-16 08:00:00,0.0,887.5,17.9,14.6,18.7,17.9,81.0,68.0,2.7
2001-01-16 09:00:00,0.0,888.1,17.7,14.0,18.2,17.7,79.0,73.0,3.3
2001-01-16 10:00:00,0.0,888.6,18.9,14.1,18.9,17.7,74.0,68.0,3.7
2001-01-16 11:00:00,0.0,889.0,20.4,14.55,20.5,18.9,69.5,72.0,3.85
2001-01-16 12:00:00,0.0,889.4,21.9,15.0,22.1,20.1,65.0,76.0,4.0
2001-01-16 13:00:00,0.0,889.5,23.1,14.7,23.3,21.7,59.0,77.0,5.5
2001-01-16 14:00:00,0.0,889.6,24.1,14.3,24.4,23.0,54.0,101.0,5.5
2001-01-16 15:00:00,0.0,889.3,24.1,14.3,24.6,23.6,54.0,89.0,5.7
2001-01-16 16:00:00,0.0,888.9,24.7,14.3,25.0,23.7,52.0,80.0,5.9
2001-01-16 17:00:00,0.0,888.2,25.7,13.7,25.8,24.6,47.0,87.0,5.3
2001-01-16 18:00:00,0.0,887.4,24.7,13.0,26.2,24.7,48.0,90.0,5.3
2001-01-16 19:00:00,0.0,886.7,25.2,11.7,26.1,24.6,43.0,107.0,4.0
2001-01-16 20:00:00,0.0,886.3,25.8,9.8,26.3,25.2,36.0,103.0,4.8
2001-01-16 21:00:00,0.0,886.2,24.3,11.6,25.8,24.3,45.0,89.0,6.3
2001-01-16 22:00:00,0.0,886.6,22.7,11.7,24.3,22.7,50.0,103.0,4.3
2001-01-16 23:00:00,0.0,887.0,21.6,13.8,22.7,21.6,61.0,129.0,2.3
2001-01-17 00:00:00,0.0,887.4,21.2,14.0,21.6,21.0,63.0,115.0,2.8
2001-01-17 01:00:00,0.0,887.9,20.8,13.3,21.2,20.8,62.0,102.0,3.4
2001-01-17 02:00:00,0.0,887.8,20.1,13.7,20.9,19.9,67.0,97.0,4.3
2001-01-17 03:00:00,0.0,887.4,19.7,14.2,20.2,19.6,70.0,102.0,3.7
2001-01-17 04:00:00,0.0,887.1,19.5,14.8,19.7,19.2,75.0,82.0,3.1
2001-01-17 05:00:00,0.0,886.8,19.2,15.0,19.6,19.2,76.0,79.0,2.8
2001-01-17 06:00:00,0.0,886.6,19.2,15.1,19.4,19.2,77.0,85.0,3.0
2001-01-17 07:00:00,0.0,886.9,18.8,15.1,19.3,18.7,79.0,102.0,2.8
2001-01-17 08:00:00,0.0,887.5,18.4,15.1,18.8,18.3,81.0,93.0,3.1
2001-01-17 09:00:00,0.0,888.0,18.2,15.2,18.5,18.2,83.0,86.0,2.2
2001-01-17 10:00:00,0.0,888.7,19.7,15.7,20.0,18.1,77.0,89.0,2.8
2001-01-17 11:00:00,0.0,889.2,20.9,16.2,21.3,19.5,74.0,94.0,4.5
2001-01-17 12:00:00,0.0,890.0,20.8,16.3,21.1,20.3,75.0,96.0,4.5
2001-01-17 13:00:00,0.0,890.1,21.9,16.6,22.9,20.8,72.0,77.0,3.9
2001-01-17 14:00:00,0.0,890.0,22.1,17.7,22.2,21.5,76.0,49.0,2.3
2001-01-17 15:00:00,0.0,889.6,25.2,15.9,25.2,22.3,56.0,92.0,4.4
2001-01-17 16:00:00,0.0,889.2,25.4,15.5,26.4,24.7,54.0,59.0,4.0
2001-01-17 17:00:00,0.0,888.2,26.6,13.3,27.2,24.9,44.0,107.0,4.0
2001-01-17 18:00:00,0.0,887.8,26.4,13.0,27.4,26.1,44.0,94.0,5.0
2001-01-17 19:00:00,0.0,887.4,25.3,14.6,26.6,25.3,51.0,129.0,4.5
2001-01-17 20:00:00,0.0,887.2,24.9,14.4,26.1,24.8,52.0,131.0,3.0
2001-01-17 21:00:00,0.0,887.5,24.5,12.9,25.1,24.5,48.0,107.0,3.8
2001-01-17 22:00:00,0.0,887.8,23.1,14.5,24.5,23.1,58.0,116.0,2.6
2001-01-17 23:00:00,0.0,887.7,22.2,15.4,23.1,22.2,65.0,107.0,3.8
2001-01-18 00:00:00,0.0,887.9,21.5,15.4,22.2,21.5,68.0,105.0,3.2
2001-01-18 01:00:00,0.0,888.5,20.5,15.9,21.6,20.5,75.0,112.0,2.5
2001-01-18 02:00:00,0.0,888.4,20.1,15.5,20.5,20.0,75.0,91.0,3.5
2001-01-18 03:00:00,0.0,888.4,19.8,14.8,20.2,19.8,73.0,85.0,2.7
2001-01-18 04:00:00,0.0,887.9,19.8,14.7,20.1,19.6,72.0,80.0,2.9
2001-01-18 05:00:00,0.0,887.4,19.3,14.4,19.9,19.3,73.0,63.0,2.2
2001-01-18 06:00:00,0.0,887.4,18.3,14.3,19.3,18.3,77.0,93.0,1.9
2001-01-18 07:00:00,0.0,887.4,18.2,14.3,18.6,18.2,78.0,103.0,1.4
2001-01-18 08:00:00,0.0,887.7,16.9,14.3,18.2,16.9,85.0,124.0,0.3
2001-01-18 09:00:00,0.0,888.2,18.174999999999997,14.55,19.2,17.95,80.25,116.0,1.675
2001-01-18 10:00:00,0.0,888.7,19.45,14.8,20.2,19.0,75.5,108.0,3.05
2001-01-18 11:00:00,0.0,889.2,20.725,15.05,21.2,20.05,70.75,100.0,4.425
2001-01-18 12:00:00,0.0,889.7,22.0,15.3,22.2,21.1,66.0,92.0,5.8
2001-01-18 13:00:00,0.0,889.7,24.2,14.2,24.2,21.9,54.0,91.0,5.8
2001-01-18 14:00:00,0.0,889.2,24.2,13.3,24.3,23.3,51.0,102.0,6.3
2001-01-18 15:00:00,0.0,889.0,24.7,12.8,24.7,23.8,47.0,93.0,4.9
2001-01-18 16:00:00,0.0,888.0,25.0,13.9,25.9,24.4,50.0,81.0,5.7
2001-01-18 17:00:00,0.0,887.3,25.6,12.3,26.3,25.1,44.0,97.0,6.3
2001-01-18 18:00:00,0.0,886.9,26.3,12.2,26.7,25.4,41.0,72.0,5.4
2001-01-18 19:00:00,0.0,886.4,26.3,12.4,26.8,25.9,42.0,88.0,5.0
2001-01-18 20:00:00,0.0,886.4,25.5,12.3,26.4,25.5,44.0,88.0,5.9
2001-01-18 21:00:00,0.0,886.7,24.7,12.7,25.7,24.4,47.0,88.0,4.4
2001-01-18 22:00:00,0.0,886.9,23.2,13.0,24.7,23.2,52.0,89.0,3.7
2001-01-18 23:00:00,0.0,887.3,22.3,13.3,23.2,22.2,57.0,96.0,4.0
2001-01-19 00:00:00,0.0,887.4399999999999,22.01,13.31,22.849999999999998,21.91,58.1,93.8,3.82
2001-01-19 01:00:00,0.0,887.5799999999999,21.72,13.32,22.5,21.62,59.2,91.6,3.64
2001-01-19 02:00:00,0.0,887.72,21.43,13.33,22.15,21.33,60.3,89.4,3.46
2001-01-19 03:00:00,0.0,887.86,21.14,13.34,21.8,21.04,61.4,87.2,3.2800000000000002
2001-01-19 04:00:00,0.0,888.0,20.85,13.350000000000001,21.45,20.75,62.5,85.0,3.1
2001-01-19 05:00:00,0.0,888.14,20.56,13.360000000000001,21.099999999999998,20.46,63.6,82.8,2.92
2001-01-19 06:00:00,0.0,888.28,20.27,13.370000000000001,20.75,20.17,64.7,80.6,2.74
2001-01-19 07:00:00,0.0,888.4200000000001,19.98,13.38,20.4,19.88,65.8,78.4,2.56
2001-01-19 08:00:00,0.0,888.5600000000001,19.689999999999998,13.39,20.05,19.59,66.9,76.2,2.38
2001-01-19 09:00:00,0.0,888.7,19.4,13.4,19.7,19.3,68.0,74.0,2.2
2001-01-19 10:00:00,0.0,888.5500000000001,20.06,13.51,20.46,19.97,66.1,68.2,2.29
2001-01-19 11:00:00,0.0,888.4000000000001,20.72,13.620000000000001,21.22,20.64,64.2,62.4,2.3800000000000003
2001-01-19 12:00:00,0.0,888.25,21.38,13.73,21.98,21.310000000000002,62.3,56.6,2.47
2001-01-19 13:00:00,0.0,888.1,22.04,13.84,22.74,21.98,60.4,50.8,2.56
2001-01-19 14:00:00,0.0,887.95,22.7,13.95,23.5,22.65,58.5,45.0,2.6500000000000004
2001-01-19 15:00:00,0.0,887.8000000000001,23.36,14.06,24.259999999999998,23.32,56.6,39.2,2.74
2001-01-19 16:00:00,0.0,887.6500000000001,24.02,14.17,25.02,23.990000000000002,54.7,33.4,2.83
2001-01-19 17:00:00,0.0,887.5,24.68,14.28,25.78,24.66,52.8,27.6,2.92
2001-01-19 18:00:00,0.0,887.35,25.34,14.39,26.54,25.33,50.900000000000006,21.800000000000004,3.0100000000000002
2001-01-19 19:00:00,0.0,887.2,26.0,14.5,27.3,26.0,49.0,16.0,3.1
2001-01-19 20:00:00,0.0,887.1712328767123,25.924657534246574,14.527397260273972,27.254794520547946,25.924657534246574,49.38356164383562,18.21917808219178,3.084931506849315
2001-01-19 21:00:00,0.0,887.1424657534247,25.84931506849315,14.554794520547945,27.209589041095892,25.84931506849315,49.76712328767123,20.438356164383563,3.06986301369863
2001-01-19 22:00:00,0.0,887.113698630137,25.773972602739725,14.582191780821917,27.164383561643838,25.773972602739725,50.15068493150685,22.65753424657534,3.0547945205479454
2001-01-19 23:00:00,0.0,887.0849315068493,25.698630136986303,14.60958904109589,27.11917808219178,25.698630136986303,50.534246575342465,24.876712328767123,3.0397260273972604
2001-01-20 00:00:00,0.0,887.0561643835617,25.623287671232877,14.636986301369863,27.073972602739726,25.623287671232877,50.917808219178085,27.095890410958905,3.0246575342465754
2001-01-20 01:00:00,0.0,887.027397260274,25.54794520547945,14.664383561643836,27.028767123287672,25.54794520547945,51.3013698630137,29.315068493150683,3.0095890410958903
2001-01-20 02:00:00,0.0,886.9986301369863,25.472602739726028,14.691780821917808,26.983561643835618,25.472602739726028,51.68493150684932,31.534246575342465,2.9945205479452057
2001-01-20 03:00:00,0.0,886.9698630136987,25.397260273972602,14.719178082191782,26.938356164383563,25.397260273972602,52.06849315068493,33.75342465753425,2.9794520547945207
2001-01-20 04:00:00,0.0,886.941095890411,25.32191780821918,14.746575342465754,26.89315068493151,25.32191780821918,52.45205479452055,35.97260273972603,2.9643835616438357
2001-01-20 05:00:00,0.0,886.9123287671233,25.246575342465754,14.773972602739725,26.84794520547945,25.246575342465754,52.83561643835616,38.19178082191781,2.9493150684931506
2001-01-20 06:00:00,0.0,886.8835616438356,25.171232876712327,14.801369863013699,26.802739726027397,25.171232876712327,53.21917808219178,40.41095890410959,2.934246575342466
2001-01-20 07:00:00,0.0,886.854794520548,25.095890410958905,14.82876712328767,26.757534246575343,25.095890410958905,53.602739726027394,42.630136986301366,2.919178082191781
2001-01-20 08:00:00,0.0,886.8260273972603,25.02054794520548,14.856164383561644,26.71232876712329,25.02054794520548,53.986301369863014,44.849315068493155,2.904109589041096
2001-01-20 09:00:00,0.0,886.7972602739726,24.945205479452056,14.883561643835616,26.667123287671235,24.945205479452056,54.369863013698634,47.06849315068493,2.889041095890411
2001-01-20 10:00:00,0.0,886.768493150685,24.86986301369863,14.91095890410959,26.62191780821918,24.86986301369863,54.75342465753425,49.28767123287671,2.873972602739726
2001-01-20 11:00:00,0.0,886.7397260273973,24.794520547945204,14.938356164383562,26.576712328767123,24.794520547945204,55.136986301369866,51.50684931506849,2.8589041095890413
2001-01-20 12:00:00,0.0,886.7109589041096,24.71917808219178,14.965753424657533,26.53150684931507,24.71917808219178,55.52054794520548,53.726027397260275,2.8438356164383563
2001-01-20 13:00:00,0.0,886.682191780822,24.643835616438356,14.993150684931507,26.486301369863014,24.643835616438356,55.9041095890411,55.945205479452056,2.828767123287671
2001-01-20 14:00:00,0.0,886.6534246575343,24.568493150684933,15.020547945205479,26.44109589041096,24.568493150684933,56.28767123287671,58.16438356164384,2.8136986301369866
2001-01-20 15:00:00,0.0,886.6246575342466,24.493150684931507,15.047945205479452,26.395890410958906,24.493150684931507,56.67123287671233,60.38356164383562,2.7986301369863016
2001-01-20 16:00:00,0.0,886.595890410959,24.41780821917808,15.075342465753424,26.35068493150685,24.41780821917808,57.054794520547944,62.6027397260274,2.7835616438356166
2001-01-20 17:00:00,0.0,886.5671232876713,24.34246575342466,15.102739726027398,26.305479452054794,24.34246575342466,57.43835616438356,64.82191780821918,2.7684931506849315
2001-01-20 18:00:00,0.0,886.5383561643836,24.267123287671232,15.13013698630137,26.26027397260274,24.267123287671232,57.821917808219176,67.04109589041096,2.7534246575342465
2001-01-20 19:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-20 20:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-20 21:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-20 22:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-20 23:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 00:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 01:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 02:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 03:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 04:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 05:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 06:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 07:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 08:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 09:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 10:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 11:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 12:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 13:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 14:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 15:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 16:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 17:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 18:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 19:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 20:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 21:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 22:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-21 23:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-22 00:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-22 01:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-22 02:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-22 03:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-22 04:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
2001-01-22 05:00:00,0.0,886.509589041096,24.19178082191781,15.157534246575342,26.215068493150685,24.19178082191781,58.205479452054796,69.26027397260273,2.738356164383562
